"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
12995,14650,1,211.32,2,1,1,"211","Others"
12997,4502,4,1226.89,4,4,4,"444","Best Customers"
12999,26655,3,455.88,1,3,2,"132","Others"
13000,17206,3,534.85,2,3,3,"233","Others"
13001,907,13,9818.82,5,5,5,"555","Best Customers"
13002,39458,1,120.95,1,1,1,"111","Lost Customers"
13003,17023,3,149.05,2,3,1,"231","Others"
13004,2487,18,5655.91,5,5,5,"555","Best Customers"
13005,24326,2,513.7,2,2,3,"223","Others"
13006,10361,1,81.57,3,1,1,"311","Others"
13008,39906,1,229.47,1,1,1,"111","Lost Customers"
13011,44764,1,50.55,1,1,1,"111","Lost Customers"
13012,1913,8,1661.84,5,5,4,"554","Best Customers"
13013,170,13,4810.94,5,5,5,"555","Best Customers"
13014,2181,10,3466.28,5,5,5,"555","Best Customers"
13015,10154,5,3346.28,3,4,5,"345","Loyal Customers"
13016,13047,3,789.89,2,3,3,"233","Others"
13017,1256,1,204,5,1,1,"511","Recent but Infrequent"
13018,3322,28,7277.7,4,5,5,"455","Best Customers"
13021,875,9,2616.38,5,5,5,"555","Best Customers"
13023,11683,2,689.9,3,2,3,"323","Others"
13026,6644,4,774.84,4,4,3,"443","Loyal Customers"
13027,17971,6,6912,2,5,5,"255","At Risk"
13028,4656,2,661.32,4,2,3,"423","Recent but Infrequent"
13029,6398,3,1247.5,4,3,4,"434","Loyal Customers"
13030,2416,2,799.48,5,2,3,"523","Recent but Infrequent"
13032,9877,2,1010.18,3,2,4,"324","Others"
13033,42165,1,190.55,1,1,1,"111","Lost Customers"
13034,10314,2,642.77,3,2,3,"323","Others"
13035,13209,2,921.88,2,2,3,"223","Others"
13037,20513,3,881.07,2,3,3,"233","Others"
13038,14081,3,908.46,2,3,3,"233","Others"
13040,1644,2,676.99,5,2,3,"523","Recent but Infrequent"
13043,35189,1,516.42,1,1,3,"113","Others"
13044,36996,1,560.47,1,1,3,"113","Others"
13045,16431,1,305.28,2,1,2,"212","Others"
13046,6404,2,629.31,4,2,3,"423","Recent but Infrequent"
13047,6544,10,3237.54,4,5,5,"455","Best Customers"
13048,2778,4,1835.91,5,4,4,"544","Best Customers"
13049,11699,2,656.68,3,2,3,"323","Others"
13050,2901,17,5836.86,5,5,5,"555","Best Customers"
13052,28756,1,348.15,1,1,2,"112","Others"
13055,13713,3,1214.41,2,3,4,"234","Others"
13058,5048,3,271.4,4,3,2,"432","Others"
13059,32853,1,183.4,1,1,1,"111","Lost Customers"
13060,33135,1,307.53,1,1,2,"112","Others"
13061,12874,1,248.61,2,1,1,"211","Others"
13062,26336,1,346.98,1,1,2,"112","Others"
13064,2658,4,1119.49,5,4,4,"544","Best Customers"
13065,44997,1,205.86,1,1,1,"111","Lost Customers"
13066,5033,2,470.8,4,2,2,"422","Recent but Infrequent"
13067,14412,1,115.46,2,1,1,"211","Others"
13068,2118,2,344,5,2,2,"522","Recent but Infrequent"
13069,112,24,4436.12,5,5,5,"555","Best Customers"
13070,26486,1,228.8,1,1,1,"111","Lost Customers"
13072,34673,1,177.15,1,1,1,"111","Lost Customers"
13075,19545,1,919.61,2,1,3,"213","Others"
13077,120,4,729.27,5,4,3,"543","Loyal Customers"
13078,609,26,12627.94,5,5,5,"555","Best Customers"
13079,869,5,220.1,5,4,1,"541","Big Spenders (New)"
13080,24956,1,58.08,2,1,1,"211","Others"
13081,2494,11,28337.38,5,5,5,"555","Best Customers"
13082,19037,9,3613.63,2,5,5,"255","At Risk"
13083,906,2,303.75,5,2,2,"522","Recent but Infrequent"
13085,22591,2,416.08,2,2,2,"222","Others"
13089,579,97,58825.83,5,5,5,"555","Best Customers"
13090,1542,14,8910.82,5,5,5,"555","Best Customers"
13091,5679,1,345.82,4,1,2,"412","Recent but Infrequent"
13092,12510,5,477.83,3,4,2,"342","Others"
13093,35484,8,7832.47,1,5,5,"155","At Risk"
13094,4262,12,1927.32,4,5,4,"454","Best Customers"
13095,12500,1,74.4,3,1,1,"311","Others"
13097,6763,10,6010.42,4,5,5,"455","Best Customers"
13098,177,28,28882.44,5,5,5,"555","Best Customers"
13099,16370,1,207.36,2,1,1,"211","Others"
13101,30959,1,101.19,1,1,1,"111","Lost Customers"
13102,207,24,6424.09,5,5,5,"555","Best Customers"
13103,8168,1,243.94,3,1,1,"311","Others"
13104,681,6,1098.48,5,5,4,"554","Best Customers"
13106,19776,1,76.5,2,1,1,"211","Others"
13107,8687,4,1531.62,3,4,4,"344","Loyal Customers"
13108,44966,1,350.06,1,1,2,"112","Others"
13109,11078,2,786.54,3,2,3,"323","Others"
13110,6458,7,1488.67,4,5,4,"454","Best Customers"
13113,1,24,12245.96,5,5,5,"555","Best Customers"
13115,2453,4,2294.78,5,4,5,"545","Best Customers"
13116,20519,1,501.14,2,1,3,"213","Others"
13117,4369,8,984.91,4,5,4,"454","Best Customers"
13118,4077,5,1197.81,4,4,4,"444","Best Customers"
13120,31389,1,30.6,1,1,1,"111","Lost Customers"
13121,34908,1,283.73,1,1,2,"112","Others"
13122,15804,2,922.39,2,2,3,"223","Others"
13124,15329,3,3866.33,2,3,5,"235","Others"
13126,1037,8,2099.64,5,5,5,"555","Best Customers"
13127,13611,1,259.17,2,1,2,"212","Others"
13130,15807,1,64,2,1,1,"211","Others"
13131,4813,3,1073.3,4,3,4,"434","Loyal Customers"
13132,34084,1,77.3,1,1,1,"111","Lost Customers"
13133,35256,2,109.8,1,2,1,"121","Others"
13134,14798,4,1793.58,2,4,4,"244","At Risk"
13135,26719,1,3096,1,1,5,"115","Others"
13136,10363,5,2607.61,3,4,5,"345","Loyal Customers"
13137,2188,8,3650.41,5,5,5,"555","Best Customers"
13138,4486,6,962.39,4,5,4,"454","Best Customers"
13139,3304,7,5064.94,4,5,5,"455","Best Customers"
13140,17399,3,423.72,2,3,2,"232","Others"
13141,14608,5,2388.75,2,4,5,"245","At Risk"
13142,3993,1,307.09,4,1,2,"412","Recent but Infrequent"
13144,40810,1,110.95,1,1,1,"111","Lost Customers"
13145,8055,4,618.52,3,4,3,"343","Loyal Customers"
13146,5526,1,228.91,4,1,1,"411","Recent but Infrequent"
13147,2136,4,712.8,5,4,3,"543","Loyal Customers"
13148,5907,12,3707.12,4,5,5,"455","Best Customers"
13149,2781,4,1676.06,5,4,4,"544","Best Customers"
13151,37301,1,1257.87,1,1,4,"114","Others"
13153,1155,1,486.22,5,1,2,"512","Recent but Infrequent"
13155,6852,4,971.76,4,4,4,"444","Best Customers"
13157,9362,4,1741.22,3,4,4,"344","Loyal Customers"
13158,15860,4,1201.06,2,4,4,"244","At Risk"
13159,1596,4,1437.85,5,4,4,"544","Best Customers"
13160,4555,1,91.8,4,1,1,"411","Recent but Infrequent"
13161,38978,1,112.75,1,1,1,"111","Lost Customers"
13162,18749,4,1688.29,2,4,4,"244","At Risk"
13165,9067,2,1021.48,3,2,4,"324","Others"
13166,36260,1,417.2,1,1,2,"112","Others"
13167,3866,4,791.33,4,4,3,"443","Loyal Customers"
13168,7340,4,1319.19,3,4,4,"344","Loyal Customers"
13169,11489,2,712.88,3,2,3,"323","Others"
13170,5630,1,116.01,4,1,1,"411","Recent but Infrequent"
13171,4422,3,468.41,4,3,2,"432","Others"
13173,895,2,353.65,5,2,2,"522","Recent but Infrequent"
13174,3295,3,2817.03,4,3,5,"435","Loyal Customers"
13176,9059,1,492.84,3,1,3,"313","Others"
13177,11855,1,282.45,3,1,2,"312","Others"
13178,5513,11,5725.47,4,5,5,"455","Best Customers"
13182,8909,1,121.18,3,1,1,"311","Others"
13183,1432,9,3957.78,5,5,5,"555","Best Customers"
13184,2801,10,1701.29,5,5,4,"554","Best Customers"
13185,34759,1,71.4,1,1,1,"111","Lost Customers"
13186,8101,3,1575.89,3,3,4,"334","Loyal Customers"
13187,41190,1,236.02,1,1,1,"111","Lost Customers"
13188,2402,1,114.6,5,1,1,"511","Recent but Infrequent"
13189,3941,2,260.68,4,2,2,"422","Recent but Infrequent"
13192,15992,2,911.94,2,2,3,"223","Others"
13193,11352,1,117.88,3,1,1,"311","Others"
13194,20203,1,60.7,2,1,1,"211","Others"
13196,2427,4,1797.78,5,4,4,"544","Best Customers"
13198,2114,6,3401.24,5,5,5,"555","Best Customers"
13199,695,38,9817.12,5,5,5,"555","Best Customers"
13200,4032,4,870.09,4,4,3,"443","Loyal Customers"
13203,2038,4,869.46,5,4,3,"543","Loyal Customers"
13207,3052,2,250.26,4,2,2,"422","Recent but Infrequent"
13208,10882,6,1223.9,3,5,4,"354","Loyal Customers"
13209,6254,8,5891.61,4,5,5,"455","Best Customers"
13210,15799,1,353.48,2,1,2,"212","Others"
13211,2125,3,1197.42,5,3,4,"534","Loyal Customers"
13212,4081,3,788.08,4,3,3,"433","Loyal Customers"
13213,10398,5,1520.58,3,4,4,"344","Loyal Customers"
13216,34755,1,333.74,1,1,2,"112","Others"
13217,18775,3,533.98,2,3,3,"233","Others"
13218,19165,1,62.64,2,1,1,"211","Others"
13220,13732,4,819.29,2,4,3,"243","At Risk"
13221,31598,2,847.41,1,2,3,"123","Others"
13223,27318,2,163.2,1,2,1,"121","Others"
13224,11139,2,2155.95,3,2,5,"325","Others"
13225,677,7,6463.84,5,5,5,"555","Best Customers"
13226,35191,1,108.21,1,1,1,"111","Lost Customers"
13227,27506,1,257.7,1,1,2,"112","Others"
13228,14262,1,358,2,1,2,"212","Others"
13229,30195,1,160.95,1,1,1,"111","Lost Customers"
13230,892,14,2806.97,5,5,5,"555","Best Customers"
13232,2738,7,1357.6,5,5,4,"554","Best Customers"
13233,13269,2,605.12,2,2,3,"223","Others"
13235,28723,1,1031.07,1,1,4,"114","Others"
13236,5044,2,744.85,4,2,3,"423","Recent but Infrequent"
13238,3523,4,700.73,4,4,3,"443","Loyal Customers"
13239,34170,1,329.56,1,1,2,"112","Others"
13240,16146,4,663.65,2,4,3,"243","At Risk"
13242,17752,3,270.4,2,3,2,"232","Others"
13243,27571,1,600.07,1,1,3,"113","Others"
13244,15593,1,121.74,2,1,1,"211","Others"
13245,9561,1,430.5,3,1,2,"312","Others"
13246,3792,6,1987.3,4,5,4,"454","Best Customers"
13247,3739,4,501.12,4,4,3,"443","Loyal Customers"
13248,19014,2,465.68,2,2,2,"222","Others"
13249,15550,3,711.41,2,3,3,"233","Others"
13253,22525,2,1030.4,2,2,4,"224","Others"
13255,1910,2,399.51,5,2,2,"522","Recent but Infrequent"
13258,2577,3,698.58,5,3,3,"533","Loyal Customers"
13259,11377,1,292.32,3,1,2,"312","Others"
13260,11360,1,557.62,3,1,3,"313","Others"
13261,34846,2,944.1,1,2,4,"124","Others"
13262,34366,1,200.29,1,1,1,"111","Lost Customers"
13263,180,35,7454.07,5,5,5,"555","Best Customers"
13265,10091,5,2107.66,3,4,5,"345","Loyal Customers"
13266,2413,12,3834.26,5,5,5,"555","Best Customers"
13267,528,19,4521.49,5,5,5,"555","Best Customers"
13268,3681,11,3214.69,4,5,5,"455","Best Customers"
13269,172,15,5346.23,5,5,5,"555","Best Customers"
13270,43754,1,590,1,1,3,"113","Others"
13271,7524,1,217.38,3,1,1,"311","Others"
13272,6499,2,276.56,4,2,2,"422","Recent but Infrequent"
13273,17884,1,138.98,2,1,1,"211","Others"
13276,11469,2,590.93,3,2,3,"323","Others"
13277,3244,4,258.4,4,4,2,"442","Others"
13278,8248,1,542.73,3,1,3,"313","Others"
13279,13665,1,137.75,2,1,1,"211","Others"
13280,18805,3,814.86,2,3,3,"233","Others"
13282,3817,3,1132.14,4,3,4,"434","Loyal Customers"
13283,11081,2,93.66,3,2,1,"321","Others"
13284,40594,1,201.19,1,1,1,"111","Lost Customers"
13285,4816,4,2709.12,4,4,5,"445","Best Customers"
13291,22387,1,361.11,2,1,2,"212","Others"
13292,7818,2,578.94,3,2,3,"323","Others"
13294,26179,2,873.74,1,2,3,"123","Others"
13295,42643,1,201.2,1,1,1,"111","Lost Customers"
13296,20394,1,87.4,2,1,1,"211","Others"
13297,1444,4,2089.85,5,4,5,"545","Best Customers"
13298,202,1,360,5,1,2,"512","Recent but Infrequent"
13299,34835,1,142.5,1,1,1,"111","Lost Customers"
13300,23712,1,371.89,2,1,2,"212","Others"
13301,16869,4,618.09,2,4,3,"243","At Risk"
13302,22234,1,63.75,2,1,1,"211","Others"
13304,41606,1,300.42,1,1,2,"112","Others"
13305,903,10,2000.86,5,5,4,"554","Best Customers"
13307,18495,1,15,2,1,1,"211","Others"
13308,4682,3,1385.51,4,3,4,"434","Loyal Customers"
13309,1223,5,1456.79,5,4,4,"544","Best Customers"
13310,5658,3,1132.03,4,3,4,"434","Loyal Customers"
13311,945,2,598.57,5,2,3,"523","Recent but Infrequent"
13313,4488,5,1555.32,4,4,4,"444","Best Customers"
13314,230,3,775.94,5,3,3,"533","Loyal Customers"
13316,7538,4,5977.73,3,4,5,"345","Loyal Customers"
13317,12094,6,2273.68,3,5,5,"355","Loyal Customers"
13318,126,3,640.76,5,3,3,"533","Loyal Customers"
13319,1081,26,10845.55,5,5,5,"555","Best Customers"
13320,13652,4,1548.7,2,4,4,"244","At Risk"
13321,12883,2,567.36,2,2,3,"223","Others"
13322,3547,1,199.48,4,1,1,"411","Recent but Infrequent"
13323,594,5,787.85,5,4,3,"543","Loyal Customers"
13324,7284,10,7121.95,3,5,5,"355","Loyal Customers"
13325,14385,1,675.3,2,1,3,"213","Others"
13327,7814,8,3627.77,3,5,5,"355","Loyal Customers"
13328,39190,1,1308.48,1,1,4,"114","Others"
13329,6623,2,789,4,2,3,"423","Recent but Infrequent"
13330,15570,3,1140.93,2,3,4,"234","Others"
13332,2775,1,350.9,5,1,2,"512","Recent but Infrequent"
13334,14405,3,3536.82,2,3,5,"235","Others"
13336,13518,1,795.12,2,1,3,"213","Others"
13338,22679,1,487.02,2,1,2,"212","Others"
13339,27463,1,860.12,1,1,3,"113","Others"
13340,8915,7,10736.48,3,5,5,"355","Loyal Customers"
13341,34019,1,775.85,1,1,3,"113","Others"
13343,24704,1,353.43,2,1,2,"212","Others"
13344,12343,3,2543.72,3,3,5,"335","Loyal Customers"
13345,36653,1,389.5,1,1,2,"112","Others"
13347,12461,1,341.36,3,1,2,"312","Others"
13348,11667,1,233.76,3,1,1,"311","Others"
13349,2331,1,247.32,5,1,1,"511","Recent but Infrequent"
13350,3273,2,979.12,4,2,4,"424","Recent but Infrequent"
13351,12100,1,373.94,3,1,2,"312","Others"
13352,11161,1,397.98,3,1,2,"312","Others"
13354,12689,1,743.53,3,1,3,"313","Others"
13355,18783,1,674.7,2,1,3,"213","Others"
13356,14083,1,768.24,2,1,3,"213","Others"
13357,33720,1,609.95,1,1,3,"113","Others"
13358,34850,1,439.03,1,1,2,"112","Others"
13359,11579,1,439.56,3,1,2,"312","Others"
13362,1838,4,3090.74,5,4,5,"545","Best Customers"
13363,3581,2,992.5,4,2,4,"424","Recent but Infrequent"
13364,12584,1,134.96,3,1,1,"311","Others"
13365,6909,2,2225.37,3,2,5,"325","Others"
13366,9516,1,56.16,3,1,1,"311","Others"
13368,33699,2,623.4,1,2,3,"123","Others"
13369,43624,1,308.28,1,1,2,"112","Others"
13370,44731,1,754.87,1,1,3,"113","Others"
13372,15326,1,378.64,2,1,2,"212","Others"
13373,11314,3,3312.25,3,3,5,"335","Loyal Customers"
13375,15270,1,778.65,2,1,3,"213","Others"
13376,16390,3,1019.76,2,3,4,"234","Others"
13379,5604,3,572.56,4,3,3,"433","Loyal Customers"
13381,6547,6,3639.31,4,5,5,"455","Best Customers"
13382,35999,1,222.99,1,1,1,"111","Lost Customers"
13384,6371,7,4151.93,4,5,5,"455","Best Customers"
13385,40464,1,534.57,1,1,3,"113","Others"
13388,19704,2,677.1,2,2,3,"223","Others"
13389,2422,3,797.96,5,3,3,"533","Loyal Customers"
13390,13372,1,544.08,2,1,3,"213","Others"
13391,27635,1,59.8,1,1,1,"111","Lost Customers"
13394,302,8,2520.02,5,5,5,"555","Best Customers"
13395,25715,1,307.72,1,1,2,"112","Others"
13396,5886,2,1360.99,4,2,4,"424","Recent but Infrequent"
13397,12993,5,1544.13,2,4,4,"244","At Risk"
13398,26493,1,457.34,1,1,2,"112","Others"
13402,19200,2,621.23,2,2,3,"223","Others"
13403,3779,1,75,4,1,1,"411","Recent but Infrequent"
13404,159,2,252.49,5,2,2,"522","Recent but Infrequent"
13405,13212,3,572.451,2,3,3,"233","Others"
13408,693,61,27671.2,5,5,5,"555","Best Customers"
13410,4981,5,1003.06,4,4,4,"444","Best Customers"
13411,17257,1,213.55,2,1,1,"211","Others"
13414,19876,3,1390.5,2,3,4,"234","Others"
13416,8663,2,712.5,3,2,3,"323","Others"
13417,1047,2,640.83,5,2,3,"523","Recent but Infrequent"
13418,2550,18,6127.43,5,5,5,"555","Best Customers"
13419,11466,1,221.06,3,1,1,"311","Others"
13420,21761,2,159.85,2,2,1,"221","Others"
13421,8202,2,1851.08,3,2,4,"324","Others"
13422,11741,1,2626.3,3,1,5,"315","Others"
13425,17390,3,1624.21,2,3,4,"234","Others"
13426,110,10,3641.32,5,5,5,"555","Best Customers"
13427,4072,3,582.6,4,3,3,"433","Loyal Customers"
13428,2131,1,218.47,5,1,1,"511","Recent but Infrequent"
13429,2326,4,1006.8,5,4,4,"544","Best Customers"
13430,3989,2,679.45,4,2,3,"423","Recent but Infrequent"
13431,12254,2,1269.1,3,2,4,"324","Others"
13434,13255,2,534.24,2,2,3,"223","Others"
13435,1069,7,3809.89,5,5,5,"555","Best Customers"
13436,354,1,196.89,5,1,1,"511","Recent but Infrequent"
13437,2765,7,3408.06,5,5,5,"555","Best Customers"
13439,33411,1,283.71,1,1,2,"112","Others"
13441,15510,1,296.64,2,1,2,"212","Others"
13447,4804,3,1129.14,4,3,4,"434","Loyal Customers"
13448,3344,6,3539.37,4,5,5,"455","Best Customers"
13449,4959,1,291.88,4,1,2,"412","Recent but Infrequent"
13450,5636,6,2043.72,4,5,4,"454","Best Customers"
13451,5517,5,2976.15,4,4,5,"445","Best Customers"
13452,33773,2,590,1,2,3,"123","Others"
13453,23466,2,356.98,2,2,2,"222","Others"
13455,5175,2,1058.34,4,2,4,"424","Recent but Infrequent"
13456,3769,6,1766.72,4,5,4,"454","Best Customers"
13458,1270,14,9646.57,5,5,5,"555","Best Customers"
13460,5879,2,183.44,4,2,1,"421","Recent but Infrequent"
13461,7841,3,1445,3,3,4,"334","Loyal Customers"
13462,32979,1,151.5,1,1,1,"111","Lost Customers"
13464,10731,1,674.68,3,1,3,"313","Others"
13466,25482,1,307.9,1,1,2,"112","Others"
13467,2313,2,1083.71,5,2,4,"524","Recent but Infrequent"
13468,351,37,5704.97,5,5,5,"555","Best Customers"
13470,16433,2,165,2,2,1,"221","Others"
13471,157,4,2531.58,5,4,5,"545","Best Customers"
13473,11305,2,422.64,3,2,2,"322","Others"
13474,31255,1,229.59,1,1,1,"111","Lost Customers"
13475,26344,4,1431.78,1,4,4,"144","At Risk"
13476,24853,2,1238.47,2,2,4,"224","Others"
13477,7569,6,1454.58,3,5,4,"354","Loyal Customers"
13479,27441,2,300.95,1,2,2,"122","Others"
13481,9025,5,1804.56,3,4,4,"344","Loyal Customers"
13482,30616,1,184.64,1,1,1,"111","Lost Customers"
13483,11956,1,140.34,3,1,1,"311","Others"
13484,31680,1,313.8,1,1,2,"112","Others"
13485,30804,1,454.24,1,1,2,"112","Others"
13486,13741,3,1122.41,2,3,4,"234","Others"
13487,10580,3,575.4,3,3,3,"333","Loyal Customers"
13488,3543,13,8968.31,4,5,5,"455","Best Customers"
13489,16946,4,449.52,2,4,2,"242","At Risk"
13491,9862,10,1215.82,3,5,4,"354","Loyal Customers"
13492,20255,3,1269.84,2,3,4,"234","Others"
13493,35453,2,618.63,1,2,3,"123","Others"
13494,38724,1,316.26,1,1,2,"112","Others"
13495,1421,5,2044.87,5,4,4,"544","Best Customers"
13496,2300,2,653.33,5,2,3,"523","Recent but Infrequent"
13497,36245,2,348.05,1,2,2,"122","Others"
13499,3730,5,1159.11,4,4,4,"444","Best Customers"
13500,4741,3,1166.77,4,3,4,"434","Loyal Customers"
13501,36656,1,1340.32,1,1,4,"114","Others"
13502,3458,3,292,4,3,2,"432","Others"
13503,12685,1,216.85,3,1,1,"311","Others"
13504,11749,1,295.93,3,1,2,"312","Others"
13505,12937,4,4393.63,2,4,5,"245","At Risk"
13506,39210,2,458.52,1,2,2,"122","Others"
13507,680,4,2479.16,5,4,5,"545","Best Customers"
13508,32035,1,110.97,1,1,1,"111","Lost Customers"
13509,1650,7,979.72,5,5,4,"554","Best Customers"
13510,184,4,1791.56,5,4,4,"544","Best Customers"
13512,34015,1,251.21,1,1,2,"112","Others"
13513,19120,1,205.1,2,1,1,"211","Others"
13514,13204,1,152.2,2,1,1,"211","Others"
13515,12973,4,891.12,2,4,3,"243","At Risk"
13516,4277,3,1389.41,4,3,4,"434","Loyal Customers"
13517,10993,3,2128.42,3,3,5,"335","Loyal Customers"
13518,14801,1,659.44,2,1,3,"213","Others"
13519,13646,1,122.75,2,1,1,"211","Others"
13520,10873,6,3624.35,3,5,5,"355","Loyal Customers"
13521,182,3,1093.65,5,3,4,"534","Loyal Customers"
13522,6217,1,125.8,4,1,1,"411","Recent but Infrequent"
13523,6855,5,3964.88,4,4,5,"445","Best Customers"
13524,8236,5,680.18,3,4,3,"343","Loyal Customers"
13525,2802,2,628.78,5,2,3,"523","Recent but Infrequent"
13527,6924,7,2287.51,3,5,5,"355","Loyal Customers"
13529,13889,2,307.76,2,2,2,"222","Others"
13531,27860,2,483.8,1,2,2,"122","Others"
13532,6915,1,210.31,3,1,1,"311","Others"
13533,25179,3,270.79,1,3,2,"132","Others"
13534,6831,24,5512.88,4,5,5,"455","Best Customers"
13536,1185,6,3098.94,5,5,5,"555","Best Customers"
13538,8459,7,1280.85,3,5,4,"354","Loyal Customers"
13539,14804,3,631.34,2,3,3,"233","Others"
13544,8095,2,291.41,3,2,2,"322","Others"
13546,2634,3,626.99,5,3,3,"533","Loyal Customers"
13548,16142,2,682.41,2,2,3,"223","Others"
13549,5491,7,918.2,4,5,3,"453","Loyal Customers"
13551,39609,1,91.8,1,1,1,"111","Lost Customers"
13552,12055,12,3740.07,3,5,5,"355","Loyal Customers"
13555,13074,4,4149.28,2,4,5,"245","At Risk"
13557,5684,2,584.06,4,2,3,"423","Recent but Infrequent"
13558,1190,4,605.06,5,4,3,"543","Loyal Customers"
13560,1309,1,174.37,5,1,1,"511","Recent but Infrequent"
13561,29307,1,141.86,1,1,1,"111","Lost Customers"
13562,14381,3,1799.33,2,3,4,"234","Others"
13563,14448,2,777.53,2,2,3,"223","Others"
13564,21174,3,1749.02,2,3,4,"234","Others"
13565,4045,2,240.22,4,2,1,"421","Recent but Infrequent"
13566,8244,2,874.71,3,2,3,"323","Others"
13568,24282,1,192.85,2,1,1,"211","Others"
13569,3570,2,373.75,4,2,2,"422","Recent but Infrequent"
13570,32026,1,239.49,1,1,1,"111","Lost Customers"
13571,2737,12,2092.32,5,5,5,"555","Best Customers"
13572,27926,1,1384.25,1,1,4,"114","Others"
13573,9497,2,294.4,3,2,2,"322","Others"
13575,4818,5,732.07,4,4,3,"443","Loyal Customers"
13576,2092,18,6717.34,5,5,5,"555","Best Customers"
13577,5259,4,1687.6,4,4,4,"444","Best Customers"
13579,2906,2,467.04,5,2,2,"522","Recent but Infrequent"
13581,38461,1,118,1,1,1,"111","Lost Customers"
13583,22385,1,781.03,2,1,3,"213","Others"
13584,38312,1,142.4,1,1,1,"111","Lost Customers"
13587,11473,1,712.4,3,1,3,"313","Others"
13588,3223,9,2478.95,4,5,5,"455","Best Customers"
13589,2800,2,379.65,5,2,2,"522","Recent but Infrequent"
13590,2449,6,1981.92,5,5,4,"554","Best Customers"
13591,11760,3,1117.13,3,3,4,"334","Loyal Customers"
13592,7252,4,247.96,3,4,1,"341","Others"
13593,17422,5,2037.08,2,4,4,"244","At Risk"
13594,10021,1,396.97,3,1,2,"312","Others"
13596,1183,2,697.04,5,2,3,"523","Recent but Infrequent"
13598,9291,1,180.17,3,1,1,"311","Others"
13599,153,21,5153.67,5,5,5,"555","Best Customers"
13600,38856,1,219.52,1,1,1,"111","Lost Customers"
13601,8832,2,693.32,3,2,3,"323","Others"
13602,11788,1,428.89,3,1,2,"312","Others"
13603,5518,1,164.34,4,1,1,"411","Recent but Infrequent"
13606,5875,3,280.54,4,3,2,"432","Others"
13607,8172,1,678.01,3,1,3,"313","Others"
13610,2595,7,1131.88,5,5,4,"554","Best Customers"
13611,15302,3,1171.8,2,3,4,"234","Others"
13614,4995,4,1610.46,4,4,4,"444","Best Customers"
13615,39598,1,417.69,1,1,2,"112","Others"
13617,8211,3,544.18,3,3,3,"333","Loyal Customers"
13618,24323,1,177.34,2,1,1,"211","Others"
13621,18353,1,213.85,2,1,1,"211","Others"
13623,6329,5,747.78,4,4,3,"443","Loyal Customers"
13626,33029,1,257.23,1,1,2,"112","Others"
13627,10924,5,1638.47,3,4,4,"344","Loyal Customers"
13629,4812,11,7792.36,4,5,5,"455","Best Customers"
13630,1062,7,2031.78,5,5,4,"554","Best Customers"
13631,16501,11,3070.42,2,5,5,"255","At Risk"
13632,5187,5,2121.27,4,4,5,"445","Best Customers"
